huc12_id,ifi_measure_Flood,ifi_fp_AreaKM2,konrad_fp_area,k_totalCells,k_sum,k_percentArea,floodPlainAreaRatio,cell_In_IFI_FP
171001040106,0.3621746,9.464147,0,0,NA,NA,Inf,FALSE
171001020205,0.911796,3.815301,0,0,NA,NA,Inf,NA
171001020406,0.966065,2.778051,0,0,NA,NA,Inf,FALSE
171001020407,0.6305747,21.43227,0,0,NA,NA,Inf,FALSE
171001020408,0.6289797,6.251119,0,0,NA,NA,Inf,NA
171001030505,0.5217714,25.32793,0,0,NA,NA,Inf,FALSE
171001030502,0.9322328,1.296405,0,0,NA,NA,Inf,FALSE
171001030503,0.5651222,3.092749,0,0,NA,NA,Inf,FALSE
171001030504,1,0.255249,0,0,NA,NA,Inf,FALSE
171001030506,0.7711705,3.808918,0,0,NA,NA,Inf,FALSE
171001030507,0.5118527,3.523392,0,0,NA,NA,Inf,FALSE
171001030508,0.7606431,3.35006,0,0,NA,NA,Inf,FALSE
171001030509,0.8201546,13.32553,0,0,NA,NA,Inf,FALSE
171001030510,0.8612512,1.7972,0,0,NA,NA,Inf,FALSE
171001030511,0.8140985,9.724755,0,0,NA,NA,Inf,FALSE
171001040101,0.6580646,7.473677,0,0,NA,NA,Inf,FALSE
171001040102,0.4148409,19.66815,0,0,NA,NA,Inf,FALSE
171001040103,0.7215541,10.16415,0,0,NA,NA,Inf,FALSE
171100200307,0.4732223,18.39512,32.2248,322248,30426,0.09441796380427497,0.5708373674933591,TRUE
171100200401,0.8543782,0.9721177,0,0,NA,NA,Inf,FALSE
171100100103,0.7162149,2.634218,3.6809000000000003,36809,12896,0.35034909940503683,0.7156450867994241,TRUE
171001010602,0.8884059,5.108045,0,0,NA,NA,Inf,FALSE
171001030103,0.2762937,7.062804,0,0,NA,NA,Inf,FALSE
171001030104,0.6458077,6.384067,0,0,NA,NA,Inf,FALSE
171001030106,0.9184206,2.862982,0,0,NA,NA,Inf,NA
171001030107,0.5223226,17.91181,0,0,NA,NA,Inf,FALSE
171001030111,0.5040798,14.64798,0,0,NA,NA,Inf,FALSE
171001030201,0.8929106,0.622898,0,0,NA,NA,Inf,FALSE
171001040203,0.7067008,9.817454,0,0,NA,NA,Inf,FALSE
171001040107,0.4025475,7.367235,0,0,NA,NA,Inf,FALSE
171001040201,0.8378497,2.397957,0,0,NA,NA,Inf,FALSE
171001040202,0.7027361,15.08155,0,0,NA,NA,Inf,FALSE
171001040204,0.5455464,3.935986,0,0,NA,NA,Inf,FALSE
171001040205,0.3639307,16.97679,0,0,NA,NA,Inf,FALSE
171001040301,0.7098151,3.866815,0,0,NA,NA,Inf,FALSE
171001040302,0.7176517,3.318344,0,0,NA,NA,Inf,FALSE
171001040303,0.6295835,9.787079,0,0,NA,NA,Inf,FALSE
171001040304,0.3108622,13.65247,0,0,NA,NA,Inf,FALSE
171100200504,1,0.6849017,0,0,NA,NA,Inf,FALSE
