huc12_id,ifi_measure_Flood,ifi_fp_AreaKM2,konrad_fp_area,k_totalCells,k_sum,k_percentArea,floodPlainAreaRatio,cell_In_IFI_FP
171100140205,0.4002059,17.18399,17.8647,178647,49160,0.27517954401697203,0.9618963654581383,TRUE
171100140301,0.7492109,8.494413,7.0087,70087,50823,0.7251416097136416,1.2119812518726725,TRUE
171100140302,0.8775192,3.189675,2.0108,20108,7863,0.39103839267953056,1.5862716331808233,TRUE
171100140304,0.759638,6.06893,6.266500000000001,62665,30835,0.4920609590680603,0.9684720338306869,TRUE
171100140306,0.5975242,5.736497,5.854,58540,23972,0.40949777929620773,0.9799277417150666,TRUE
171100140102,0.8516848,6.560324,7.1772,71772,44810,0.6243381820208438,0.9140506046926378,TRUE
171100130304,0.4797608,30.62635,28.401,284010,14111,0.0496848702510475,1.0783546354001619,TRUE
171100130305,0.45754,52.51324,68.60990000000001,686099,16705,0.02434779820404927,0.7653886683991669,TRUE
171100140101,0.8162242,4.236606,3.5991,35991,17561,0.4879275374399155,1.1771292823205801,TRUE
171100140103,0.4486477,1.896411,3.0196,30196,7309,0.24205192740760365,0.628033845542456,TRUE
171100140104,0.4100298,6.616742,7.2727,72727,21389,0.2940998528744483,0.9098054367703879,TRUE
171100140105,0.5628654,3.404436,4.5685,45685,18340,0.40144467549523916,0.7451977673196891,TRUE
171100140307,0.3714446,11.68497,9.0228,90228,43281,0.4796847985104402,1.2950492086713659,TRUE
171100140305,0.9763279,0.4497033,0.1259,1259,639,0.5075456711675933,3.571908657664813,TRUE
171100140402,0.719696,1.95165,1.4240000000000002,14240,5762,0.40463483146067414,1.3705407303370787,TRUE
171100140403,0.4488892,9.2673,6.0526,60526,27053,0.44696494068664705,1.531127118924099,TRUE
171100140404,0.469518,41.53572,44.701,447010,133203,0.2979866222232165,0.9291899510078073,TRUE
171100140501,0.4370393,18.58553,19.0487,190487,12781,0.06709644227690079,0.9756849548788106,TRUE
171100140502,0.3955834,27.10435,29.366600000000002,293666,7710,0.02625431612784592,0.9229652053693651,TRUE
171100150101,0.7488408,0.07441179,0.08030000000000001,803,100,0.12453300124533001,0.9266723536737235,TRUE
171100150102,0.9789699,0.2940676,0.6478,6478,100,0.015436863229391787,0.4539481321395492,TRUE
171100150103,0.7797534,2.660645,0.07970000000000001,797,115,0.14429109159347553,33.383249686323715,TRUE
171100150104,0.6589147,6.465518,5.5293,55293,23115,0.41804568390212143,1.1693194436908831,TRUE
171100150105,0.6439748,6.554817,8.489,84890,46497,0.54773235952409,0.7721541995523618,TRUE
171100150106,0.5822182,6.117211,7.462000000000001,74620,4532,0.06073438756365586,0.8197816939158402,TRUE
171100150107,0.7439827,1.424441,0.8615,8615,4468,0.5186302959953569,1.6534428322692978,TRUE
171100150110,0.6172685,10.39044,11.1635,111635,68713,0.6155148474940655,0.9307511085233126,TRUE
171100040103,0.9610882,0.6163174,0.6037,6037,2457,0.4069902269339076,1.0209001159516315,TRUE
